stationid,name,longitude,latitude ,free_bikes,empty_slots,total_bikes
814ad44a52efef38cb7aafd234bd5623,Métro de la Savane (Décarie / de Sorel),-73.66171056035454,45.500251758943925,1,18,19
465cd2e49c7225463b4e34c0c019930c,Alfred Laliberté / de Poutrincourt,-73.6945965886116,45.53308032414161,6,12,18
6e3570378de8c1eab67ca40818e30a41,Clark / Fleury,-73.66522908210754,45.54758205939525,10,8,18
5aed9bf24e62ea6202a7c08dfac25c88,Métro Montmorency,-73.71942043304443,45.55814299291968,6,16,22
802c2ec80bcafd464dd2c20569192bac,Ste-Catherine / St-Mathieu,-73.57917845249176,45.49384690142783,15,13,28
73eda86efde149b545d1e7646de05cd6,Tolhurst / Fleury,-73.66735741496086,45.54407915308118,8,10,18
1de81a5a8e6f461e2b0ed7c9c2e6c3e8,St-Ambroise / Louis-Cyr,-73.58094334602356,45.47519326260791,5,10,15
9b28f0b919bfbb8a12134e8ba5e803b5,Terminus Le Carrefour (Terry-Fox / Le Carrefour),-73.74687284231186,45.56842034638607,1,20,21
662e5de818ea47b2da5296790a8093cc,Métro Rosemont (de St-Vallier / Rosemont),-73.59804779291153,45.531921043052655,0,23,23
57eb01e139a54b1a18fa150127887b3d,Mexico / Valois,-73.71925413608551,45.58470514858118,3,22,25
2543ea24b3c88ef516b925e0a9233d07,de Hampton / de Monkland,-73.6270022392273,45.47117930747152,3,8,11
7cce3c616ae862530bddffb636ed1245,2e avenue / Centrale,-73.59685689210892,45.43289463113104,1,14,15
e9ca885ef794d9674297761c64cf0b17,Métro Mont-Royal (Pontiac / du Mont-Royal),-73.5820671916008,45.52538954131252,14,21,35
3bd58a7f78129d50b6cb591e8c09e7ec,Laird / Glencoe,-73.64230799681536,45.50619158460727,13,1,14
8fb4901e0373b487626367a6769c39c8,Parc Beaubien Outremont (Stuart / St-Viateur),-73.60827505588531,45.515969694922276,5,9,14
79644b95c294a9edfe1d13e4c7bad11e,Complexe sportif Claude Robillard (Émile-Journault),-73.6386477202177,45.55298554800475,8,16,24
57ffea8831592b467943ed6d8de70651,Parc St-Claude (8e rue / 7e avenue),-73.69167619946893,45.56223427759079,2,17,19
20e31f2f8a5398766d19f7ba13b51ae1,du Souvenir / Chomedey,-73.74444007873535,45.55188644388879,0,15,15
16a02da5dfbb9169ba09818f80797447,Maguire / St-Laurent,-73.5958108305931,45.524628485592636,4,11,15
b15109d9282a8fb0f2bf73265d357c8d,Durocher / Beaumont,-73.61919969320297,45.52799772330074,7,4,11
ffb74f094efc5f559700c6b2431da637,Maisonneuve / Wood,-73.58807051185067,45.48819793805841,4,15,19
